name,result
360005252.png,0
320001881.png,0
370802212.png,0
320013431.png,0
371205212.png,0
370603071.png,0
340009301.png,1
3200021142.png,0
370401122.png,0
360006122.png,1
370615111.png,1
360009152.png,0
360017022.png,1
340016112.png,0
370502081.png,0
371102071.png,0
360017011.png,0
370504203.png,0
370301622.png,0
371013011.png,1
330004182.png,0
360030131.png,1
340003101.png,0
370406223.png,0
320010063.png,0
360030082.png,0
370726032.png,1
380105041.png,0
370810182.png,1
370404061.png,1
320001482.png,1
360028092.png,1
330001121.png,1
320005702.png,0
370612222.png,1
360014041.png,1
370504212.png,0
340012231.png,1
320015052.png,1
330001311.png,1
350009011.png,1
360012441.png,1
370109092.png,0
370704172.png,0
370311212.png,1
360005821.png,0
320001572.png,1
370803242.png,0
360019262.png,1
340023091.png,0
330004031.png,0
330012103.png,0
371007031.png,1
340005231.png,0
320007163.png,1
370807101.png,1
330010171.png,0
370910042.png,1
340027194.png,0
360015161.png,1
370704162.png,0
370714013.png,1
370716151.png,0
330002483.png,0
370308182.png,0
370706042.png,1
350014101.png,0
371302452.png,1
330010243.png,0
371103041.png,0
370406042.png,1
371102201.png,1
371004091.png,0
360020162.png,1
370711042.png,1
350002071.png,0
360025081.png,0
350007262.png,1
310005192.png,0
370913042.png,0
360005462.png,1
370321132.png,1
370308121.png,0
320011172.png,0
370730071.png,1
320004112.png,0
371102162.png,0
310012063.png,0
350004052.png,1
320001802.png,1
371302013.png,0
370808192.png,0
370715073.png,1
371302081.png,0
350004071.png,0
370218083.png,0
360030021.png,1
370306192.png,0
350027172.png,0
370911061.png,0
340025011.png,1
371104042.png,0
370305043.png,0
371206202.png,0
350029021.png,1
370602032.png,0
340007033.png,0
320027062.png,0
310003452.png,1
370504172.png,0
360005273.png,0
380102042.png,1
371104111.png,0
360037052.png,1
320008203.png,0
310011181.png,1
360004371.png,1
360012682.png,0
371101163.png,0
350021062.png,1
350010061.png,0
371402142.png,0
360005292.png,1
330002131.png,0
370322081.png,1
350004132.png,0
370301702.png,1
370309021.png,1
370728011.png,1
370903053.png,0
370201021.png,1
320010322.png,1
370325072.png,1
370702192.png,0
371301052.png,1
330004413.png,1
350004131.png,1
370701243.png,0
370502132.png,0
370701224.png,0
370710071.png,1
370519142.png,1
370905171.png,1
360017082.png,0
330011132.png,1
310002212.png,1
330001631.png,0
360005302.png,1
370517202.png,1
371101223.png,0
360012393.png,1
350037342.png,0
360003265.png,0
370312021.png,0
310006202.png,0
3200021032.png,0
371401163.png,0
320006671.png,1
371206133.png,1
360005122.png,0
310004261.png,1
370704142.png,1
370312141.png,1
370517152.png,1
370701702.png,1
320005642.png,1
360009051.png,0
370901371.png,0
360009532.png,1
320006641.png,0
320006342.png,1
371302342.png,1
370303183.png,0
370901442.png,0
350018021.png,1
371013052.png,0
370709142.png,0
370511172.png,0
320003772.png,1
360004292.png,0
370703102.png,1
370802203.png,0
340016082.png,0
370311112.png,0
370714011.png,0
320013241.png,1
370402172.png,0
360009032.png,0
370903071.png,0
371402341.png,1
370730012.png,0
370410052.png,1
350035171.png,1
330003111.png,1
320002421.png,1
370326191.png,0
350034201.png,0
330012171.png,1
320004412.png,1
320003471.png,0
370701271.png,1
360008232.png,0
330011102.png,1
360005222.png,0
370906021.png,1
330011112.png,0
370308071.png,1
350005182.png,1
370614192.png,0
370501143.png,1
370614012.png,1
350037181.png,1
360013242.png,0
360019203.png,0
340009161.png,0
360019261.png,0
360026152.png,1
370712071.png,1
370901062.png,1
370714072.png,0
370310062.png,0
340008072.png,0
371105071.png,0
350035131.png,1
320022092.png,1
320013452.png,0
370730011.png,1
370713051.png,0
370304041.png,1
340026161.png,1
371302191.png,1
330002472.png,1
360031041.png,1
310011113.png,1
320001862.png,0
370105132.png,1
371202121.png,1
370406161.png,1
350032041.png,1
370605262.png,0
370906041.png,0
370603062.png,1
350015131.png,0
340006391.png,0
370317041.png,0
370317202.png,0
370802232.png,0
370504232.png,1
330009101.png,1
370720051.png,1
370401121.png,1
370706131.png,0
310009152.png,1
360001173.png,0
371302212.png,0
310012202.png,1
370317182.png,0
320003151.png,0
360029151.png,0
370806013.png,0
380104051.png,0
370704021.png,0
350026091.png,1
360004103.png,0
320011301.png,0
370605112.png,0
370316171.png,0
340024061.png,1
330002824.png,0
340011193.png,0
320014012.png,0
330010314.png,0
340005112.png,0
371103091.png,1
370301442.png,1
360005061.png,1
310012262.png,1
330001651.png,0
340007071.png,1
350001262.png,0
370728042.png,1
340027022.png,0
340006251.png,0
330010273.png,1
320002602.png,1
360015182.png,0
350008054.png,0
340009072.png,1
370909031.png,1
371009093.png,0
350037051.png,0
350031311.png,0
360020121.png,0
320025081.png,0
340001072.png,1
310011052.png,0
310011291.png,0
371016031.png,0
310007361.png,1
360012083.png,0
360028091.png,0
360005141.png,1
371301102.png,0
340005312.png,1
330001173.png,0
370611092.png,0
350018023.png,0
370803011.png,0
330008042.png,0
371203103.png,0
370732072.png,1
370807102.png,0
320006591.png,1
360010044.png,0
350009071.png,0
370913041.png,1
330008214.png,1
360023022.png,1
371401292.png,0
371103021.png,0
350032241.png,1
370910052.png,0
370810031.png,0
340023061.png,0
3200021012.png,0
350026081.png,1
320004411.png,0
370503261.png,0
310007191.png,1
370719082.png,0
350034162.png,1
360003013.png,0
350007261.png,0
371004131.png,0
370505031.png,0
320014361.png,0
310008012.png,1
371201182.png,1
370904072.png,0
320017173.png,0
330008082.png,1
350012032.png,1
350037321.png,1
310002361.png,0
370316151.png,1
360012063.png,0
340014112.png,1
330001691.png,1
370705052.png,1
340027091.png,0
370315032.png,1
371205172.png,1
310002164.png,0
310004182.png,1
370302131.png,1
370907112.png,1
360008452.png,1
370311081.png,0
370702051.png,1
371202152.png,1
320014252.png,0
330008062.png,0
310012062.png,0
370410131.png,1
320023013.png,0
310010133.png,0
370801181.png,1
360011013.png,1
320005031.png,0
371006101.png,1
370812021.png,1
370607132.png,1
350032113.png,0
370806052.png,1
360032091.png,0
330001282.png,1
370103032.png,1
340005261.png,1
371302303.png,1
320012342.png,0
360027063.png,1
370501232.png,0
320002331.png,1
350006022.png,1
370901231.png,0
370103081.png,0
330003271.png,1
340017131.png,0
340008061.png,0
370515062.png,0
340008321.png,0
340003062.png,1
310004421.png,1
370604154.png,0
330012021.png,0
310010222.png,1
360008682.png,0
370912032.png,0
310003171.png,1
320002054.png,0
310009102.png,1
370507121.png,0
370503102.png,0
370303121.png,0
370709111.png,1
350037122.png,1
370714141.png,1
360030042.png,1
320006101.png,1
370401342.png,1
350019181.png,1
350035042.png,1
370317201.png,1
370201183.png,1
350029011.png,1
350030081.png,1
310007192.png,0
370711151.png,1
371005061.png,1
340009211.png,1
370608172.png,0
370308171.png,0
350025032.png,1
370802062.png,1
370402141.png,0
330002111.png,1
310007181.png,0
350034133.png,0
330001302.png,1
370701142.png,0
310005191.png,1
360035162.png,0
360011311.png,0
310010221.png,0
371303171.png,0
360034085.png,0
370804062.png,1
320011212.png,0
330008112.png,1
330002351.png,1
370323192.png,0
360035092.png,1
340028022.png,1
360005581.png,1
370806012.png,0
320005282.png,1
360015122.png,0
310003382.png,0
340002024.png,0
320002332.png,0
330003062.png,0
370701472.png,1
370324111.png,1
360013212.png,1
371207082.png,0
360005091.png,1
370702181.png,0
340018031.png,0
330002311.png,1
371004102.png,1
350035342.png,0
370512142.png,1
330010172.png,1
320016031.png,1
320002511.png,1
340029051.png,1
370713082.png,0
360008352.png,0
350035292.png,0
320002042.png,0
370413041.png,0
370608211.png,1
310012132.png,1
371003012.png,1
370410081.png,1
370810091.png,0
370401241.png,0
340010141.png,0
340024163.png,1
380103073.png,0
310002104.png,0
350033301.png,0
310002322.png,0
320005634.png,0
350031101.png,0
350035381.png,1
360031013.png,0
340027031.png,1
350003213.png,1
370506051.png,0
360029052.png,0
370802223.png,0
370501091.png,1
350032031.png,0
370706021.png,0
370401172.png,1
330002332.png,1
370403081.png,1
371015034.png,0
330001411.png,1
370407043.png,0
320025021.png,0
370713102.png,0
350014102.png,1
370408172.png,1
320017071.png,0
360012612.png,0
360019321.png,0
310011202.png,0
370612231.png,0
370806014.png,1
360008561.png,0
330012151.png,1
370805101.png,1
320027082.png,1
370404252.png,0
360014021.png,0
370103021.png,0
360033071.png,1
340023131.png,0
330002592.png,1
360013022.png,1
371102102.png,1
360010062.png,1
330002373.png,1
340005052.png,0
360014031.png,0
370606121.png,1
360002163.png,0
320019102.png,1
380102022.png,1
360009372.png,1
330001652.png,1
370507042.png,1
360009441.png,0
370503151.png,1
370714071.png,1
360014051.png,1
350030011.png,0
310007092.png,0
370804031.png,0
371301211.png,1
310006102.png,0
371001281.png,0
360012061.png,0
360009112.png,1
370720072.png,0
370511102.png,0
360002112.png,0
370409061.png,0
370310251.png,1
370504132.png,1
371207172.png,0
360001122.png,1
330010221.png,0
320008172.png,1
360003332.png,1
360008551.png,0
370724053.png,1
371009063.png,1
360002232.png,1
330004082.png,0
360009401.png,1
310002262.png,0
370901381.png,1
370705022.png,1
360009081.png,1
371302361.png,0
350036112.png,0
350008151.png,1
370306081.png,0
370807022.png,0
330002522.png,0
350016121.png,1
370304033.png,0
370901441.png,1
330012154.png,0
371201191.png,0
370705271.png,0
320002051.png,0
370605052.png,0
371001361.png,0
371010021.png,1
370723092.png,0
350029141.png,1
370509133.png,0
320027042.png,0
340029013.png,0
370408061.png,0
370717121.png,0
310007032.png,1
371206231.png,1
330004301.png,1
320009011.png,1
340005272.png,0
330001583.png,1
370201121.png,0
360031102.png,0
310004422.png,0
370906091.png,1
360009091.png,0
320004431.png,0
370322042.png,0
370711132.png,1
310012011.png,0
370504231.png,0
320014321.png,0
370413113.png,0
370406201.png,0
350035051.png,1
370505071.png,1
340006344.png,0
370109061.png,0
360017041.png,0
320006253.png,1
320003742.png,0
370910101.png,0
370810012.png,1
370608042.png,1
330012214.png,1
350016021.png,0
370706093.png,0
370308154.png,0
310001212.png,1
360012463.png,0
320002711.png,1
340004123.png,1
320007192.png,1
370604162.png,1
370805092.png,0
320015131.png,0
371302112.png,1
370617031.png,0
371206012.png,0
350029012.png,0
370302232.png,1
360023021.png,0
370809152.png,1
370701081.png,1
370309061.png,1
370711052.png,1
370506021.png,0
360002372.png,1
360009332.png,0
370501112.png,0
370326082.png,0
371401081.png,0
370507152.png,0
320013392.png,0
370701522.png,1
320020011.png,1
350029121.png,1
340026162.png,0
360005232.png,0
310003311.png,1
350031231.png,0
310010082.png,1
360021081.png,0
350035393.png,0
370405012.png,0
370310102.png,0
310012122.png,1
370904071.png,1
330002162.png,1
370512062.png,0
360009172.png,0
360012062.png,1
370310121.png,1
371103122.png,1
340026101.png,0
371204202.png,1
340005011.png,1
330010222.png,1
370807011.png,1
370302041.png,1
370509121.png,1
350032202.png,1
370906083.png,0
370302292.png,0
370506281.png,0
340009231.png,0
350015212.png,0
340008111.png,0
350018092.png,0
340008171.png,0
370312022.png,1
320019011.png,1
370607131.png,0
370725021.png,1
330002551.png,0
320010012.png,0
320002921.png,0
360011101.png,1
340006212.png,0
310010062.png,0
350014082.png,0
340023021.png,1
310007073.png,0
360030171.png,1
350032222.png,0
370502083.png,0
370303022.png,0
350018112.png,0
370612122.png,1
371001121.png,0
340019042.png,1
371301253.png,0
370316052.png,1
370520213.png,1
370908032.png,0
320008082.png,1
320005142.png,1
350002211.png,0
370503053.png,1
370906151.png,0
370402103.png,0
320001122.png,0
371401371.png,0
380202031.png,1
320010191.png,0
320022081.png,0
350001221.png,0
350033133.png,0
350004032.png,1
330002632.png,1
370807121.png,1
350026092.png,0
380104021.png,0
370612212.png,1
370409092.png,1
310009071.png,1
371201091.png,0
370805021.png,1
371203133.png,1
340004091.png,0
340004053.png,0
380103031.png,1
360033041.png,0
371001072.png,1
370308041.png,0
370611061.png,1
370105143.png,0
370507082.png,0
320005721.png,0
370507041.png,0
320013242.png,0
330010412.png,0
3200021162.png,1
310001221.png,1
340006334.png,0
320028064.png,0
370504111.png,1
320002902.png,0
360035073.png,1
350004122.png,0
370326041.png,1
370903031.png,1
370615061.png,1
371301381.png,0
370308112.png,0
350035312.png,1
370910041.png,0
370324152.png,0
360008671.png,0
370907061.png,1
360012391.png,0
370713111.png,0
330004351.png,0
360026111.png,0
370111051.png,0
340015082.png,1
310011091.png,0
330003121.png,0
360035181.png,1
350010082.png,0
370702211.png,1
371206112.png,0
370412051.png,1
340028262.png,0
360005852.png,1
320002671.png,0
320002842.png,1
330001552.png,1
310002372.png,1
370705111.png,0
360030012.png,0
320007092.png,1
320005592.png,1
310010122.png,1
370406152.png,1
371202201.png,1
330012012.png,1
371207171.png,1
330003201.png,1
320013122.png,1
370322082.png,0
371102061.png,0
360018042.png,0
360028021.png,1
340025051.png,1
370804122.png,1
371303051.png,1
320010311.png,0
330009192.png,1
320004351.png,0
3200011181.png,0
320011402.png,1
371402152.png,1
370904042.png,0
370502181.png,0
330002542.png,0
371402421.png,1
370806032.png,0
370306082.png,1
370302261.png,0
320014222.png,0
360023102.png,1
370411102.png,0
360009181.png,1
370801041.png,0
371005052.png,1
370506241.png,0
330004042.png,1
360028121.png,0
350020051.png,1
350004021.png,0
360005831.png,0
360005442.png,0
370323251.png,1
370713162.png,0
350031162.png,1
360012452.png,0
370704131.png,1
310004341.png,0
340011281.png,0
350011021.png,1
320003653.png,0
340009332.png,0
370501372.png,1
360009432.png,0
371003042.png,1
370301142.png,0
320010112.png,1
3200011232.png,1
320011073.png,0
370717122.png,1
371006102.png,0
370720092.png,0
330004292.png,0
330010302.png,1
370719031.png,0
320006241.png,0
320001791.png,1
370713153.png,0
370520082.png,1
370705251.png,0
371102042.png,0
370312121.png,1
320001521.png,1
350001021.png,1
350019191.png,0
370904031.png,0
370713192.png,0
340014061.png,1
320002091.png,1
370602093.png,1
340020031.png,0
370901111.png,1
320001241.png,1
370712092.png,0
370513021.png,1
370410111.png,1
320008161.png,1
371401291.png,1
370323123.png,0
320003721.png,0
371302302.png,0
370505072.png,0
330004331.png,0
371102202.png,0
360024121.png,1
370404182.png,1
350033391.png,0
310007212.png,0
320001502.png,0
370501142.png,0
340005351.png,1
350032101.png,0
370712012.png,0
320013292.png,1
370501173.png,0
340022121.png,0
360021032.png,0
360009241.png,0
340008191.png,0
370510081.png,1
330012241.png,0
370507112.png,0
340009232.png,0
340027251.png,0
370801221.png,1
370305022.png,0
370701493.png,0
370326132.png,0
371302301.png,0
330001231.png,1
320014371.png,0
350015021.png,0
370801351.png,0
350003201.png,1
370307111.png,1
371102132.png,0
370317013.png,1
320003852.png,0
320004493.png,0
340028231.png,0
310011491.png,1
310011232.png,0
370401232.png,0
370308113.png,0
340007133.png,1
330009191.png,0
350032301.png,0
350010074.png,0
360007091.png,0
360012381.png,1
370316152.png,0
360008331.png,1
350029022.png,0
370303152.png,0
371401333.png,0
320029023.png,0
370313012.png,0
340027381.png,0
320005051.png,1
320011265.png,1
370507191.png,0
370702071.png,0
340011121.png,0
310006211.png,0
330002312.png,0
350037331.png,1
320005141.png,0
320024062.png,1
340003212.png,1
370612141.png,0
370308102.png,0
360032082.png,0
370613032.png,0
370709092.png,1
340008181.png,1
360015123.png,1
370309103.png,0
370801222.png,0
360031193.png,1
371301521.png,1
340023052.png,0
350022072.png,1
310005262.png,0
320003793.png,0
330010411.png,1
370723052.png,0
340006202.png,1
370720081.png,0
350027031.png,0
320006531.png,0
340004181.png,0
370321082.png,0
320007033.png,1
370314141.png,0
320003712.png,1
350011092.png,1
320017122.png,1
330001592.png,0
330002701.png,0
370609011.png,1
371202102.png,0
350012071.png,1
310002151.png,0
371301371.png,1
370721041.png,1
370701592.png,0
370407061.png,1
320022033.png,0
370808052.png,1
370201213.png,1
370501092.png,0
371303012.png,1
370516041.png,1
371205051.png,0
371102101.png,0
350033112.png,1
360001042.png,1
330009141.png,0
340027341.png,1
370727022.png,0
370310272.png,0
320012292.png,1
370309101.png,1
371203032.png,0
370503101.png,1
370811062.png,0
320015082.png,1
370905181.png,0
360012581.png,0
370312032.png,0
350015142.png,1
320007051.png,0
330010293.png,0
310009202.png,1
370519154.png,1
350034242.png,1
371302201.png,1
310004381.png,0
330001322.png,1
370105021.png,1
370402101.png,1
360002091.png,1
370808061.png,1
360012642.png,1
350002151.png,0
370324073.png,1
360025062.png,1
340012182.png,0
320029032.png,0
370320252.png,0
370505172.png,1
370504072.png,0
370402042.png,1
370610051.png,1
340012151.png,0
330004092.png,0
370731061.png,1
350032392.png,0
360035132.png,0
330010041.png,0
350024022.png,0
371206211.png,0
370402181.png,0
370802071.png,0
350037301.png,0
340007151.png,1
360002242.png,0
370808201.png,1
370406191.png,0
370517131.png,0
370110062.png,0
350020072.png,1
370301621.png,1
320013071.png,0
370804103.png,1
350033232.png,1
350005101.png,1
360003131.png,0
360006202.png,1
370906072.png,1
370701241.png,1
371008012.png,0
310005252.png,0
320026042.png,1
350034151.png,0
340028181.png,0
370110041.png,0
370511071.png,1
370801201.png,0
350001271.png,0
320001351.png,0
370612171.png,0
370903092.png,1
310010063.png,1
350018082.png,0
350021041.png,0
370307092.png,0
370701203.png,1
330004231.png,1
360020101.png,0
370201271.png,1
350007221.png,0
370302102.png,1
370805042.png,1
350015022.png,0
380201091.png,0
320029013.png,1
320009052.png,0
370404011.png,1
360004251.png,1
370402222.png,0
370907042.png,0
360031022.png,0
330008211.png,0
370303101.png,0
350027121.png,1
360013021.png,0
370501251.png,0
350034282.png,1
370311121.png,0
320005531.png,1
370612172.png,0
370801372.png,1
370801133.png,1
370601061.png,0
330004411.png,0
370701312.png,0
310011351.png,1
370803071.png,0
370405102.png,1
330011052.png,0
360011271.png,0
370516081.png,0
370316192.png,1
350014071.png,1
320023071.png,0
330003042.png,1
371301353.png,1
370303071.png,1
350001152.png,0
360011061.png,1
370310171.png,1
371401102.png,1
370301732.png,0
360011182.png,0
320027091.png,1
330001102.png,1
370403071.png,1
380104063.png,0
310005122.png,0
340002101.png,1
340027292.png,1
320007262.png,1
350026082.png,0
370504262.png,0
360009271.png,1
360005771.png,1
360030121.png,0
370516072.png,0
320002942.png,1
370705132.png,1
330008152.png,1
350035421.png,0
310001292.png,0
330002831.png,1
340005091.png,1
370601102.png,0
340003171.png,1
370721102.png,1
310002193.png,1
370517121.png,0
370911051.png,0
340004232.png,0
320005223.png,1
370505141.png,0
370319141.png,1
360004031.png,0
350031262.png,0
320029012.png,0
370510072.png,0
370307112.png,0
340027023.png,1
320007123.png,1
370805111.png,1
360012152.png,0
310010152.png,0
370901022.png,1
370617051.png,1
370703081.png,0
370911052.png,0
371401334.png,1
370608062.png,1
360021042.png,1
370803051.png,1
370103191.png,0
370403102.png,0
340011062.png,1
360004113.png,0
330001293.png,0
370320111.png,0
370403152.png,1
370902081.png,0
350010071.png,0
370519082.png,0
360005352.png,0
320002812.png,0
371005042.png,0
360003102.png,0
370512061.png,1
370905062.png,1
350017101.png,0
370511104.png,0
340004071.png,0
360037031.png,0
310010271.png,1
320029051.png,1
370906132.png,0
370507183.png,0
350032282.png,0
3200011202.png,1
370515023.png,0
370408171.png,0
360017101.png,1
370301461.png,0
340010192.png,1
371206132.png,0
360019191.png,0
350032372.png,1
370803221.png,0
350015011.png,0
330001241.png,0
370402021.png,0
350016123.png,0
310006021.png,0
350012163.png,0
340004111.png,0
320003623.png,0
370503234.png,0
350032342.png,0
370802022.png,1
370706142.png,1
360026041.png,0
320001282.png,1
360018032.png,1
370804151.png,0
370721023.png,0
370410102.png,1
330009212.png,1
350029152.png,1
370317072.png,0
370401243.png,0
310005103.png,0
360002121.png,0
370906031.png,1
370703101.png,0
320012182.png,0
320001651.png,0
371103141.png,1
360035062.png,1
371003071.png,0
370503051.png,0
350035462.png,0
330001201.png,1
370402311.png,0
370501253.png,1
370519081.png,1
310008041.png,0
360005461.png,0
370611081.png,1
370612081.png,1
340018121.png,0
371301392.png,1
320011211.png,1
310004245.png,0
310011252.png,0
360014252.png,1
370905152.png,1
371010022.png,0
370301552.png,0
370308051.png,1
320003063.png,0
3200011221.png,1
340011181.png,0
3200011191.png,1
370802192.png,0
340005342.png,1
310001161.png,0
360025061.png,0
350003231.png,1
360007111.png,0
360019082.png,0
360006321.png,1
330002482.png,0
370713152.png,1
350027151.png,0
320003921.png,1
350031351.png,0
370308141.png,0
320010013.png,0
340028182.png,1
370513081.png,0
370731042.png,1
340026142.png,1
370610151.png,1
350035391.png,1
370614081.png,0
330002091.png,0
370105032.png,1
350012151.png,1
370411061.png,1
370721083.png,1
350002042.png,0
371012063.png,0
371101293.png,1
370603012.png,1
370730022.png,1
350035072.png,1
370805061.png,1
330011051.png,0
370802102.png,1
340008042.png,1
370722011.png,1
350006024.png,0
310003012.png,0
340005211.png,1
370403221.png,0
310003211.png,0
370708061.png,1
340006162.png,0
370728021.png,1
340015041.png,0
360002321.png,0
370809141.png,0
370609131.png,0
350035151.png,0
340017011.png,0
320005602.png,0
340004252.png,0
360036032.png,0
370809131.png,0
350019161.png,1
320005821.png,0
350016062.png,1
310012091.png,1
320004472.png,1
370905061.png,0
330009272.png,0
330004212.png,1
370801292.png,0
370516122.png,1
371207162.png,1
371303192.png,0
371101042.png,0
320013332.png,0
370403072.png,0
330002282.png,0
360030011.png,1
370509013.png,0
370708022.png,1
370323161.png,0
371207142.png,1
320002751.png,0
320023042.png,1
370715064.png,1
320013432.png,1
310005112.png,1
370719063.png,0
370711081.png,0
370809051.png,1
350037242.png,0
340010162.png,0
370904082.png,0
370409111.png,1
371202022.png,0
360025092.png,1
310001271.png,1
320013331.png,1
320007161.png,0
360014122.png,1
371205171.png,0
330010161.png,0
320006302.png,1
340004042.png,1
370316233.png,0
370501321.png,1
360005551.png,0
330001582.png,0
370729062.png,1
370602251.png,0
310011062.png,0
370702122.png,1
340006152.png,0
350005202.png,1
370808131.png,0
371302102.png,0
330002052.png,0
370413123.png,0
370701381.png,1
370303031.png,0
340028263.png,1
370403131.png,1
370708062.png,0
330004382.png,1
370710012.png,0
371004022.png,0
371401111.png,0
340007101.png,1
360003264.png,0
370310182.png,0
320008081.png,0
371203041.png,0
350033312.png,1
370315113.png,0
370303251.png,0
320019081.png,1
360003163.png,0
350007242.png,0
340012242.png,0
370711051.png,0
350012183.png,1
371206052.png,1
370907122.png,0
370707052.png,1
370719072.png,1
370605231.png,1
340006052.png,1
370201251.png,1
350001112.png,0
370404181.png,0
370309062.png,0
370604042.png,0
370301562.png,1
350001281.png,0
330001161.png,0
371204243.png,1
360013075.png,0
320006551.png,0
370301432.png,0
371012043.png,0
330001221.png,1
330011152.png,1
340005031.png,0
370411082.png,1
320008012.png,0
330004381.png,0
360031051.png,1
371103022.png,0
371016041.png,1
320013223.png,0
370316051.png,0
370301361.png,0
310004412.png,1
370610212.png,1
371402233.png,0
350022042.png,1
310003161.png,0
371207192.png,1
360009191.png,1
320002962.png,0
370707071.png,0
370802162.png,0
320010072.png,0
3200011041.png,1
370611011.png,0
371402392.png,0
320002811.png,1
310007342.png,1
371006072.png,1
320011173.png,1
370714092.png,1
340023082.png,1
370302011.png,0
330002742.png,1
360003232.png,1
320006352.png,1
330004394.png,0
370512011.png,0
370711083.png,0
310001192.png,1
371207062.png,1
370711062.png,0
340023041.png,1
370724031.png,0
370411132.png,0
371401322.png,0
360012492.png,1
370706113.png,0
360013111.png,0
350031131.png,0
360018072.png,0
370413133.png,0
320002862.png,0
310008102.png,0
330002501.png,0
370906071.png,0
340016042.png,0
370902032.png,0
370602152.png,0
360004271.png,1
350032272.png,0
370804061.png,0
330001371.png,0
350035132.png,0
340009092.png,0
370703112.png,0
370601162.png,1
320011263.png,0
370404041.png,0
320001492.png,0
370401321.png,0
310012221.png,0
370413033.png,0
310010042.png,1
360031111.png,1
370803013.png,0
370517212.png,1
371204232.png,1
370301331.png,1
330010252.png,1
371201232.png,0
340001042.png,1
320004581.png,0
370706072.png,1
370201142.png,0
360018052.png,0
370704041.png,0
350031103.png,1
370701182.png,0
320001163.png,1
320011302.png,1
360027031.png,0
371101184.png,1
310006212.png,1
371303073.png,0
370701402.png,0
320007032.png,0
350016171.png,0
330010361.png,0
310004413.png,0
371301411.png,1
371001062.png,1
330004131.png,0
320003642.png,1
330010442.png,1
310005232.png,0
371303123.png,1
350027123.png,0
370313081.png,0
330010281.png,1
370705161.png,0
360031042.png,0
370806051.png,0
370218042.png,1
370406132.png,0
370701311.png,1
370805022.png,0
371206111.png,1
370402102.png,0
310008071.png,1
370603191.png,1
320002931.png,0
370404211.png,1
370607121.png,0
370519201.png,1
360001051.png,1
310002171.png,1
370809122.png,1
320014241.png,0
370412114.png,0
370911063.png,0
371002061.png,1
371401141.png,0
370503181.png,0
310002401.png,0
370602033.png,1
320008201.png,0
371401182.png,1
340023121.png,1
370607191.png,1
370317152.png,0
320014372.png,0
350032182.png,0
370402241.png,1
370325121.png,0
370803141.png,0
370509033.png,0
370907012.png,0
370802201.png,1
340010191.png,0
370320151.png,0
370218081.png,1
370509131.png,0
